#編號	裝備武器類型	氣血	內力	暴擊	反擊	閃避	移動格數	武學應對	武器	防具	飾品	道具	套路	內功	天賦	語音編號	價值（招募、販賣）	可否捕捉	加入機率	走私成功率	走私生存率	守望鄉里的威望值
#CharID	WeaponType	vHp	vSp	vCtirical	vFightBack	vDodge	vMoveStep	vMartialDef	Weapon	Armor	Necklace	Item	RoutineID	NeigongID	Talent	Voice	Price	Captive	Join	Success	Survive	honor
310049	0	5440 	3626 	21	13	13	3	56,56,56,56,56,56,56,56	0	0	0	0	(120066,10)*(120067,10)	(70045,10)	310	0	0	1	40	0	0	5
310050	0	6124 	4082 	31	15	5	3	71,71,71,71,71,71,71,71	0	0	0	0	(120070,10)*(120071,10)	(70045,10)	310	0	0	1	40	0	0	5
310051	0	5994 	3996 	25	10	16	3	65,65,65,65,65,65,65,65	0	0	0	0	(110031,10)*(110032,10)	(87040,10)	310	200037_1	0	1	40	0	0	5
310052	0	6016 	4010 	17	17	17	3	66,66,66,66,66,66,66,66	0	0	0	0	(140064,10)*(140065,10)*(140066,10)	(87043,10)	310	100143_1,100143_2	0	1	40	0	0	5
310053	2	5364 	3576 	19	15	13	3	35,65,45,65,55,45,55,55	0	0	0	0	(140077,10)*(871105,10)	(60026,10)	352	200031_1	0	1	40	0	0	5
310054	2	7056 	4704 	25	19	17	3	55,85,75,85,65,65,75,75	0	0	0	0	(100121,10)*(100120,10)*(100122,10)	(60026,10)	313,351	100056_1	0	1	40	0	0	5
310055	2	7137 	4758 	28	28	5	3	75,75,75,95,95,55,55,85	0	0	0	0	(140078,10)*(140079,10)	(60026,10)	345,351	0	0	1	40	0	0	5
310056	2	7110 	4740 	23	20	18	3	50,90,70,90,70,70,80,80	0	0	0	0	(140078,10)*(871105,10)*(140079,10)	(60026,10)	345,351	200030_1,200030_2	0	1	40	0	0	5
310057	6	5413 	3608 	15	15	17	3	42,44,38,44,35,78,83,74	0	0	0	0	(100116,10)*(100117,10)	(60013,10)	310	0	0	1	40	0	0	5
310058	8	5415 	3610 	17	20	10	3	35,56,35,47,35,66,77,88	0	0	0	0	(100124,10)*(120011,10)	(60013,10)	310	0	0	1	40	0	0	5
310059	6	5440 	3626 	16	16	15	3	56,56,56,56,56,56,56,56	0	0	0	0	(100116,10)*(100117,10)*(100118,10)	(60013,10)	352	100068_1	0	1	40	0	0	5
310060	2	5440 	3626 	16	15	16	3	56,56,56,56,56,56,56,56	0	0	0	0	(120011,10)*(100072,10)	(60013,10)	352	100069_1	0	1	40	0	0	5
310061	6	7357 	4904 	19	25	21	3	71,71,81,81,61,61,71,61	0	0	0	0	(100116,10)*(100117,10)*(100118,10)	(60025,10)	341	100067_1	0	1	40	0	0	5
310062	8	7367 	4912 	25	19	21	3	74,74,74,64,74,64,84,54	0	0	0	0	(100116,10)*(100117,10)*(100072,10)*(100118,10)	(60025,10)	311,324,351	100058_1,100058_2,100058_3	0	1	40	0	0	5
310063	7	5391 	3594 	22	11	14	5	45,45,55,65,45,55,65,55	0	0	0	0	(110001,10)*(110002,10)*(110003,10)	(70060,10)	351	100133_1	0	1	40	0	0	5
310064	8	7362 	4908 	25	21	19	3	80,65,75,65,60,55,75,85	0	0	0	0	(870301,10)*(870308,10)*(870309,10)*(870310,10)*(870311,10)*(870312,10)	(70042,10)	321,317	200025_1,200025_2,200025_3	0	1	40	0	0	5
310065	7	7357 	4904 	28	17	20	3	61,61,71,81,61,71,81,71	0	0	0	0	(110001,10)*(110002,10)*(110003,10)	(70060,10)	321,317	100133_1	0	1	40	0	0	5
310066	2	7376 	4917 	17	23	25	3	75,75,75,70,60,60,60,90	0	0	0	0	(140001,10)*(140002,10)*(140003,10)	(60041,10)	310,315,351	100006_1,100006_2,100006_3	0	1	40	0	0	5
310067	2	5582 	3721 	16	23	10	3	68,68,48,48,58,48,48,48	0	0	0	0	(120048,10)*(120049,10)	(70012,10)	352	100086_1	0	1	40	0	0	5
310068	2	7367 	4912 	19	29	17	3	84,84,74,64,74,54,64,64	0	0	0	0	(120048,10)*(120049,10)*(120050,10)	(70054,10)	301,351	100085_1,100085_2	0	1	40	0	0	5
310069	2	7432 	4955 	19	32	14	3	82,92,82,72,72,62,62,62	0	0	0	0	(871090,10)*(871091,10)*(871092,10)	(70012,10)	310,301,351	100084_1,100084_2,100084_3	0	1	40	0	0	5
310070	2	5587 	3725 	21	13	15	3	52,72,52,72,52,42,52,42	0	0	0	0	(100049,10)*(100050,10)	(70057,10)	352	100090_1	0	1	40	0	0	5
310071	4	7394 	4930 	18	33	14	3	69,89,69,99,59,59,59,69	0	0	0	0	(100036,10)*(100040,10)*(100026,10)	(60011,10)	309,313	200029_1	0	1	40	0	0	5
310072	2	7389 	4926 	25	19	21	3	80,90,70,90,80,50,60,50	0	0	0	0	(100049,10)*(100050,10)*(100051,10)	(60011,10)	303,309,351,313	100088_1,100088_2,100088_3	0	1	40	0	0	5
310073	2	5598 	3732 	20	18	11	3	70,60,50,50,60,50,50,50	0	0	0	0	(120045,10)*(120046,10)	(70053,10)	352	100073_1	0	1	40	0	0	5
310074	2	7367 	4912 	27	20	18	3	89,79,69,79,69,59,59,59	0	0	0	0	(120045,10)*(120046,10)*(120047,10)	(70011,10)	322,351	100071_1,100071_2,100071_3	0	1	40	0	0	5
310075	1	5759 	3839 	12	18	21	3	64,64,64,44,35,54,54,54	0	0	0	0	(140083,10)*(140084,10)	(70058,10)	352	100095_1	0	1	40	0	0	5
310076	1	7430 	4953 	17	23	25	3	85,85,85,60,60,70,70,70	0	0	0	0	(140193,10)*(140194,10)*(140199,10)	(60018,10)	322,351	100093_1,100093_2	0	1	40	0	0	5
310077	2	5585 	3723 	19	16	14	3	50,50,65,60,50,60,50,50	0	0	0	0	(100179,10)*(100178,10)	(70056,10)	352	100083_1	0	1	40	0	0	5
310078	2	7376 	4917 	25	21	19	3	65,65,85,80,65,75,65,65	0	0	0	0	(100179,10)*(100178,10)*(100181,10)	(70014,10)	342,351	100081_1,100081_2,100081_3	0	1	40	0	0	5
310079	2	7392 	4928 	25	21	19	3	67,67,87,77,57,72,72,72	0	0	0	0	(100179,10)*(100178,10)*(100181,10)	(70014,10)	309,341,351	100080_1,100080_2,100080_3	0	1	40	0	0	5
310080	2	5568 	3712 	15	19	15	3	53,63,48,53,48,48,53,63	0	0	0	0	(871013,10)	(87019,10)	352	100117_1	0	1	40	0	0	5
310081	2	5587 	3725 	23	13	13	3	57,67,47,57,47,47,47,67	0	0	0	0	(140138,10)	(70006,10)	335	0	0	1	40	0	0	5
310082	8	5598 	3732 	18	19	12	3	50,70,50,60,50,50,50,60	0	0	0	0	(140093,10)	(70066,10)	335	0	0	1	40	0	0	5
310083	0	5800 	3866 	23	15	13	3	56,56,56,56,56,56,56,56	0	0	0	0	(140091,10)*(140092,10)	(87035,10)	352	990035_1,990035_2	0	1	40	0	0	5
310084	7	5805 	3870 	17	20	14	3	50,50,50,100,50,50,50,50	0	0	0	0	(140093,10)	(87021,10)	352	0	0	1	40	0	0	5
310085	1	5827 	3884 	18	18	15	3	71,61,61,51,41,41,71,61	0	0	0	0	(871014,10)*(871015,10)	(87021,10)	352	500006_1	0	1	40	0	0	5
310086	1	5827 	3884 	21	15	15	4	73,63,63,53,35,35,73,63	0	0	0	0	(871016,10)*(871017,10)	(87006,10)	352	100116_1	0	1	40	0	0	5
310087	4	8269 	5513 	5	38	28	4	95,105,85,135,135,35,56,50	0	0	0	0	(140171,10)*(140172,10)*(140173,10)	(90024,10)	302,310	990026_1,990026_2	0	1	40	0	0	5
310088	4	8269 	5513 	17	27	27	4	95,105,85,135,135,35,56,50	0	0	0	0	(120019,10)*(120018,10)*(100040,10)	(90023,10)	326,310	990025_1,990025_2	0	1	40	0	0	5
310089	4	8269 	5513 	5	38	28	3	95,105,85,135,135,35,56,50	0	0	0	0	(140090,10)*(140089,10)	(90028,10)	324,335	990024_1,990024_2	0	1	40	0	0	5
310090	4	8269 	5513 	5	38	28	3	95,105,85,135,135,35,56,50	0	0	0	0	(140180,10)*(140181,10)*(140182,10)	(70018,10)	311,335	990023_1,990023_2	0	1	40	0	0	5
310091	1	7956 	5304 	25	25	21	3	85,75,65,95,65,55,65,75	0	0	0	0	(120059,10)*(100090,10)*(100073,10)	(60067,10)	302,310	0	0	1	40	0	0	5
310092	1	7967 	5311 	29	22	20	4	73,73,73,73,73,73,73,73	0	0	0	0	(120059,10)*(100055,10)	(70005,10)	332,401	0	0	1	40	0	0	5
310093	4	7951 	5300 	22	20	29	3	61,71,91,81,71,71,61,71	0	0	0	0	(871061,10)*(871062,10)*(871063,10)	(87020,10)	309,326,351	100115_1	0	1	40	0	0	5
310094	2	7956 	5304 	25	27	19	3	80,80,70,100,50,80,50,70	0	0	0	0	(100014,10)*(100030,10)*(100032,10)	(60020,10)	311,351	200043_1,200043_2	0	1	40	0	0	5
310095	8	7972 	5315 	25	25	21	4	62,92,62,62,62,62,92,92	0	0	0	0	(140048,10)*(140049,10)*(140050,10)	(90025,10)	352,401	100114_1,100114_2	0	1	40	0	0	5
310096	1	7953 	5302 	23	29	19	4	83,73,73,68,68,73,73,68	0	0	0	0	(871020,10)*(871021,10)*(871022,10)	(70050,10)	310,302,351	0	0	1	40	0	0	5
310097	4	8406 	5604 	28	28	17	5	85,85,85,85,85,85,85,85	0	0	0	0	(140177,10)*(140178,10)*(140179,10)	(90027,10)	328,309	990028_1	0	1	40	0	0	5
310098	4	8406 	5604 	28	28	17	3	85,85,85,85,85,85,85,85	0	0	0	0	(140174,10)*(140175,10)*(140176,10)	(90026,10)	353,303,327	990027_1	0	1	40	0	0	5
310099	2	8217 	5478 	26	30	17	3	80,70,70,80,70,80,70,90	0	0	0	0	(100163,10)*(100192,10)*(100197,10)	(60039,10)	311,324,351	100065_1	0	1	40	0	0	5
310100	4	5850 	3900 	15	15	20	3	75,65,45,85,55,65,55,55	0	0	0	0	(120075,10)*(120076,10)*(120077,10)	(70025,10)	352,325	0	0	1	40	0	0	5
310101	2	5931 	3954 	15	23	12	3	65,55,75,75,65,55,65,75	0	0	0	0	(100049,10)*(100050,10)*(100051,10)	(70025,10)	352,325	0	0	1	40	0	0	5
310102	4	5985 	3990 	22	15	13	3	75,75,65,85,65,55,55,75	0	0	0	0	(120078,10)*(120079,10)*(120033,10)	(70025,10)	352,325	0	0	1	40	0	0	5
310103	4	6583 	4388 	19	19	19	3	56,56,96,96,56,56,56,66	0	0	0	0	(140022,10)*(140023,10)	(70068,10)	352,401	100025_1	0	1	40	0	0	5
310104	2	5735 	3823 	18	16	17	3	58,48,53,58,58,48,48,53	0	0	0	0	(100082,10)*(100083,10)	(70061,10)	352	100124_1	0	1	40	0	0	5
310105	2	8370 	5580 	24	23	28	3	90,70,80,80,90,60,60,70	0	0	0	0	(871103,10)*(871104,10)*(100084,10)	(60017,10)	320,351	100123_1	0	1	40	0	0	5
310106	2	8370 	5580 	27	25	23	3	90,70,80,80,80,60,70,70	0	0	0	0	(871101,10)*(871102,10)*(100084,10)	(60017,10)	309,351	100122_1	0	1	40	0	0	5
310107	1	5732 	3821 	12	18	21	3	61,56,56,56,56,46,46,46	0	0	0	0	(120082,10)*(120083,10)	(70062,10)	352,348	100246_1	0	1	40	0	0	5
310108	1	8370 	5580 	15	35	25	3	75,75,75,75,75,75,75,75	0	0	0	0	(120082,10)*(120083,10)*(100104,10)	(70004,10)	351,348	0	0	1	40	0	0	5
310109	1	8389 	5593 	21	26	28	3	84,79,79,79,79,69,69,69	0	0	0	0	(120082,10)*(120083,10)*(100104,10)	(70004,10)	351,346	0	0	1	40	0	0	5
310110	1	8357 	5571 	21	27	27	3	85,85,75,75,80,65,65,65	0	0	0	0	(120084,10)*(120085,10)*(100104,10)	(60035,10)	351,315	100245_1	0	1	40	0	0	5
310111	2	8212 	5474 	27	30	16	3	96,116,66,76,56,56,56,86	0	0	0	0	(120028,10)*(120029,10)	(70002,10)	322	100019_1,100019_2	0	1	40	0	0	5
310112	4	8206 	5471 	19	26	28	3	72,72,72,87,87,72,72,72	0	0	0	0	(100013,10)*(100029,10)*(100025,10)*(100039,10)*(100041,10)	(70001,10)	323,346,351	100017_1,100017_2,100017_3	0	1	40	0	0	5
310113	4	8392 	5594 	22	38	15	3	96,76,66,106,66,66,66,66	0	0	0	0	(140024,10)*(140025,10)*(140026,10)	(60028,10)	327,338	100026_1,100026_2,100026_3	0	1	40	0	0	5
310114	3	8311 	5540 	29	23	23	3	66,86,106,96,56,56,56,56	0	0	0	0	(140027,10)*(140028,10)*(140029,10)	(60028,10)	352,401	100027_1,100027_2	0	1	40	0	0	5
310115	7	8392 	5594 	25	25	25	3	76,76,76,76,76,76,76,76	0	0	0	0	(140030,10)*(140031,10)	(60028,10)	352,401	100028_1,100028_2	0	1	40	0	0	5
310116	5	8284 	5522 	28	29	18	3	66,66,76,86,96,56,66,56	0	0	0	0	(140032,10)*(140033,10)*(140034,10)	(60028,10)	326	100029_1,100029_2	0	1	40	0	0	5
310117	7	8284 	5522 	32	23	20	3	86,66,56,76,56,56,106,66	0	0	0	0	(140035,10)*(140036,10)	(60028,10)	336	100030_1,100030_2,100030_3	0	1	40	0	0	5
310118	7	8311 	5540 	23	32	20	3	96,96,66,76,56,56,56,76	0	0	0	0	(140037,10)*(140038,10)	(60028,10)	352,401	100031_1	0	1	40	0	0	5
310119	4	5767 	3845 	21	14	16	3	52,52,52,62,62,52,52,52	0	0	0	0	(871073,10)	(70052,10)	352	100102_1	0	1	40	0	0	5
310120	8	5767 	3845 	20	15	16	3	52,52,52,52,62,52,52,62	0	0	0	0	(871074,10)	(70052,10)	352	100103_1	0	1	40	0	0	5
310121	4	5756 	3838 	20	14	17	3	54,54,44,64,64,44,44,64	0	0	0	0	(871070,10)*(871071,10)*(871072,10)	(60038,10)	352	100101_1	0	1	40	0	0	5
310122	8	8505 	5670 	29	22	24	3	80,80,70,90,90,70,70,100	0	0	0	0	(871067,10)*(871068,10)*(871069,10)	(60038,10)	347,351	100100_1,100100_2,100100_3	0	1	40	0	0	5
310123	4	8505 	5670 	25	28	22	3	80,80,70,100,100,70,70,80	0	0	0	0	(871064,10)*(871065,10)*(871066,10)	(70017,10)	311,331,351	100099_1,100099_2,100099_3,100099_4	0	1	40	0	0	5
310124	7	5767 	3845 	22	17	12	3	42,62,42,72,42,42,62,72	0	0	0	0	(140057,10)*(140058,10)	(70082,10)	352	100140_1	0	1	40	0	0	5
310125		8521 	5681 	30	25	20	3	82,82,82,82,82,82,82,82	0	0	0	0	(120026,10)*(100029,10)*(100038,10)	(70019,10)	310,351	0	0	1	40	0	0	5
310126	4	8548 	5699 	17	34	24	3	87,87,87,97,97,77,67,67	0	0	0	0	(100044,10)*(100029,10)*(100038,10)	(70019,10)	310,351	200046_1,200046_2	0	1	40	0	0	5
310127	1	5794 	3863 	17	19	15	3	67,57,57,57,67,37,57,47	0	0	0	0	(871099,10)*(100086,10)	(70055,10)	352	100121_1	0	1	40	0	0	5
310128	1	5794 	3863 	17	19	15	3	67,57,57,57,67,37,57,47	0	0	0	0	(100085,10)*(100086,10)	(70055,10)	352	100121_1	0	1	40	0	0	5
310129	1	8500 	5666 	25	25	25	3	81,81,81,81,81,81,81,81	0	0	0	0	(100085,10)*(100086,10)	(60019,10)	401	100121_1	0	1	40	0	0	5
310130	1	8500 	5666 	25	25	25	3	81,81,81,81,81,81,81,81	0	0	0	0	(100085,10)*(100086,10)	(60019,10)	401	100121_1	0	1	40	0	0	5
310131	1	8492 	5661 	29	29	17	3	120,75,75,75,75,75,75,75	0	0	0	0	(130006,10)	(70080,10)	332	0	0	1	40	0	0	5
310132	1	8397 	5598 	26	28	21	3	90,70,70,80,90,60,80,70	0	0	0	0	(871099,10)*(100096,10)*(100086,10)	(60019,10)	302,307,351	100120_1,100120_2,100120_3	0	1	40	0	0	5
310133	1	8451 	5634 	22	28	25	4	75,75,85,95,75,75,75,75	0	0	0	0	(140155,10)*(140156,10)	(60016,10)	346,351	100119_1,100119_2	0	1	40	0	0	5
310134	1	8424 	5616 	28	25	22	3	95,65,65,85,95,55,85,75	0	0	0	0	(100096,10)*(100087,10)*(140189,10)	(60019,10)	310,302,351	100118_1	0	1	40	0	0	5
310135	1	5800 	3866 	12	18	21	3	61,61,61,61,66,46,46,46	0	0	0	0	(100079,10)*(100080,10)	(60016,10)	352	100042_1	0	1	40	0	0	5
310136	1	5789 	3859 	18	28	5	3	73,53,53,53,53,53,53,53	0	0	0	0	(100079,10)*(100080,10)	(70073,10)	335	0	0	1	40	0	0	5
310137	1	5789 	3859 	18	28	5	3	73,53,53,53,53,53,53,53	0	0	0	0	(100079,10)*(100080,10)	(70074,10)	335	0	0	1	40	0	0	5
310138	1	5789 	3859 	18	28	5	3	73,53,53,53,53,53,53,53	0	0	0	0	(100079,10)*(100080,10)	(70075,10)	335	0	0	1	40	0	0	5
310139	1	8723 	5815 	21	27	29	3	88,88,88,98,98,68,68,68	0	0	0	0	(100079,10)*(100080,10)*(100081,10)*(100091,10)	(70016,10)	309,351	100041_1	0	1	40	0	0	5
310140	1	8723 	5815 	21	27	29	3	88,88,88,98,98,68,68,68	0	0	0	0	(100079,10)*(100080,10)*(100081,10)	(70016,10)	346,351	100040_1,100040_2	0	1	40	0	0	5
310141	1	8712 	5808 	21	27	29	3	90,90,90,90,90,70,70,70	0	0	0	0	(100079,10)*(100080,10)*(100081,10)*(100090,10)	(70016,10)	301,351	100038_1	0	1	40	0	0	5
310142	4	5821 	3881 	19	19	13	3	52,52,52,72,52,52,52,72	0	0	0	0	(110037,10)*(100044,10)	(70091,10)	352	100049_1	0	1	40	0	0	5
310143	8	5821 	3881 	19	19	13	3	52,52,52,72,52,52,52,72	0	0	0	0	(110036,10)*(130014,10)	(70091,10)	352	100049_1	0	1	40	0	0	5
310144	2	5848 	3899 	24	17	10	3	47,77,47,77,47,47,47,77	0	0	0	0	(120053,10)*(100066,10)	(70063,10)	352	100051_1	0	1	40	0	0	5
310145	8	5848 	3899 	17	24	10	3	47,77,47,77,47,47,47,77	0	0	0	0	(120054,10)*(110036,10)	(70064,10)	352	100052_1	0	1	40	0	0	5
310146	4	5848 	3899 	18	18	15	3	47,77,47,77,47,47,47,77	0	0	0	0	(120055,10)*(100030,10)	(70065,10)	352	100052_1	0	1	40	0	0	5
310147	4	8559 	5706 	25	30	20	3	85,85,90,90,90,70,70,90	0	0	0	0	(120054,10)*(110036,10)*(870408,10)	(60040,10)	348,351	500036_1	0	1	40	0	0	5
310148	4	8570 	5713 	24	31	20	3	98,88,88,78,78,78,78,88	0	0	0	0	(120054,10)*(110036,10)*(870408,10)	(60040,10)	348,351	500036_1	0	1	40	0	0	5
310149	4	8564 	5710 	20	26	29	3	84,84,74,104,94,74,74,84	0	0	0	0	(100030,10)*(100044,10)*(100164,10)*(100033,10)	(60039,10)	302,311,351	100048_1	0	1	40	0	0	5
310150	4	8564 	5710 	20	26	29	3	84,84,74,104,94,74,74,84	0	0	0	0	(140151,10)*(140152,10)*(140153,10)	(60039,10)	323,351	100047_1,100047_2,100047_3	0	1	40	0	0	5
310151	8	8564 	5710 	20	26	29	3	84,84,74,94,94,74,74,94	0	0	0	0	(100193,10)*(100194,10)*(100195,10)	(60053,10)	348,351	100046_1	0	1	40	0	0	5
310152	8	8564 	5710 	20	26	29	3	84,84,74,94,94,74,74,94	0	0	0	0	(100193,10)*(100194,10)*(100195,10)	(70015,10)	344,351	100045_1,100045_2	0	1	40	0	0	5
310153	4	9747 	6498 	21	29	31	3	115,115,105,125,125,105,105,115	0	0	0	0	(100029,10)*(100028,10)*(100030,10)	(70015,10)	332,351	100044_1	0	1	40	0	0	5
310154	4	6610 	4406 	15	17	25	3	56,56,106,96,66,56,56,56	0	0	0	0	(140020,10)*(140021,10)	(70068,10)	352,401	100024_1	0	1	40	0	0	5
310155	7	6583 	4388 	27	15	15	3	56,86,66,56,56,56,106,56	0	0	0	0	(140018,10)*(140019,10)	(70068,10)	352,401	100023_1	0	1	40	0	0	5
310156	7	6488 	4325 	17	27	13	4	55,86,66,55,55,55,76,55	0	0	0	0	(140016,10)*(140017,10)	(70068,10)	352,401	100022_1	0	1	40	0	0	5
310157	1	7202 	4801 	25	25	11	3	154,116,65,79,65,55,45,55	0	0	0	0	(140157,10)*(140158,10)	(70087,10)	313,302	0	0	1	40	0	0	5
310158	2	7317 	4878 	21	21	21	3	75,75,65,95,95,65,65,75	0	0	0	0	(100017,10)*(100018,10)*(100019,10)*(100042,10)	(60010,10)	309,315,351	100074_1,100074_2	0	1	40	0	0	5
310159	7	6001 	4001 	14	18	21	3	67,47,77,57,37,57,47,67	0	0	0	0	(871018,10)*(871019,10)	(87007,10)	327	500083_1,500083_2	0	1	40	0	0	5
310160	3	6001 	4001 	23	17	13	3	57,57,57,57,57,57,57,57	0	0	0	0	(110011,10)*(100118,10)*(100167,10)*(100143,10)	(70032,10)	341	0	0	1	40	0	0	5
310161	3	6001 	4001 	21	17	15	3	57,57,57,57,57,57,57,57	0	0	0	0	(110011,10)*(100118,10)*(100143,10)	(70032,10)	341	0	0	1	40	0	0	5
310162	3	6001 	4001 	20	18	15	4	57,57,57,57,57,57,57,57	0	0	0	0	(110011,10)*(100118,10)*(100143,10)	(70032,10)	341	0	0	1	40	0	0	5
310163	4	6012 	4008 	23	14	16	3	60,60,50,70,60,50,60,50	0	0	0	0	(120008,10)*(120007,10)	(70035,10)	352,401	200012_1	0	1	40	0	0	5
310164	4	7895 	5263 	25	25	19	3	78,78,78,78,78,78,78,78	0	0	0	0	(110012,10)	(70032,10)	345	200006_1	0	1	40	0	0	5
310165	4	8226 	5484 	27	25	19	3	85,85,85,85,85,85,85,85	0	0	0	0	(110012,10)*(110011,10)	(70032,10)	345,344	200006_1	0	1	40	0	0	5
310166	4	8622 	5748 	29	25	19	3	95,95,95,95,95,95,95,95	0	0	0	0	(110012,10)*(110011,10)*(100167,10)	(70032,10)	345,344,341	200006_1	0	1	40	0	0	5
310167	5	8883 	5922 	31	25	19	4	90,90,100,110,100,110,100,90	0	0	0	0	(110008,10)*(110009,10)*(110010,10)	(70031,10)	353,309,351	200005_1,200005_2,200005_3	0	1	40	0	0	5
310168	4	8640 	5760 	25	22	28	4	90,90,80,100,90,80,90,80	0	0	0	0	(130002,10)*(100075,10)*(100172,10)*(100142,10)	(70035,10)	328,311,351	200011_1,200011_2	0	1	40	0	0	5
310169	0	8640 	5760 	22	26	27	3	90,90,100,100,100,70,70,80	0	0	0	0	(140190,10)*(140191,10)*(110015,10)*(100143,10)	(70037,10)	333,351	200009_1	0	1	40	0	0	5
310170	7	8640 	5760 	22	36	17	3	90,90,100,70,90,70,100,90	0	0	0	0	(110017,10)*(110018,10)*(110019,10)	(70030,10)	315,313,351	200003_1,200003_2,200003_3	0	1	40	0	0	5
310171	4	8797 	5864 	41	24	10	3	96,96,96,116,86,86,86,96	0	0	0	0	(120010,10)*(140125,10)	(60056,10)	311	100106_1	0	1	40	0	0	5
310172	4	8797 	5864 	25	25	25	3	91,91,91,111,101,91,91,91	0	0	0	0	(120007,10)*(120008,10)*(100165,10)	(70068,10)	307,312	100105_1	0	1	40	0	0	5
310173	4	8797 	5864 	31	21	23	3	86,96,96,116,86,86,86,106	0	0	0	0	(120011,10)*(120012,10)*(100174,10)	(70068,10)	341	100104_1	0	1	40	0	0	5
310174		8780 	5854 	20	20	35	5	94,94,94,94,94,94,94,94	0	0	0	0	(100072,10)*(100112,10)*(100115,10)	(60007,10)	309,310	0	0	1	40	0	0	5
310175	1	9407 	6271 	18	18	45	3	113,113,113,93,113,93,73,73	0	0	0	0	(140081,10)*(140114,10)*(140115,10)*(140116,10)	(70029,10)	321,315,351	200002_1,200002_2	0	1	40	0	0	5
310176	2	10395 	6930 	27	27	27	3	145,145,135,155,155,135,135,145	0	0	0	0	(140072,10)*(140073,10)*(140074,10)	(60049,10)	321,329,351	100422_1,100422_2	0	1	40	0	0	5
310177	6	6039 	4026 	18	16	19	3	45,45,65,45,65,65,75,65	0	0	0	0	(100116,10)*(100117,10)*(100118,10)	(60013,10)	352	100068_1	0	1	40	0	0	5
310178	7	6039 	4026 	16	19	18	3	45,45,65,45,65,65,75,65	0	0	0	0	(100072,10)*(120011,10)	(87034,10)	352	100069_1	0	1	40	0	0	5
310179	2	5886 	3924 	17	19	15	4	55,55,65,75,55,55,55,65	0	0	0	0	(130001,10)*(870113,10)	(70044,10)	352	200028_1,200028_2,200028_3	0	1	40	0	0	5
310180	4	6093 	4062 	19	13	21	3	60,60,70,55,50,70,55,70	0	0	0	0	(100035,10)*(140145,10)	(70044,10)	352	210163_1	0	1	40	0	0	5
310181	4	6093 	4062 	21	14	18	3	60,60,55,75,65,55,55,65	0	0	0	0	(871088,10)*(140147,10)	(70044,10)	352	210164_1	0	1	40	0	0	5
310182	7	6109 	4073 	18	24	11	4	72,72,52,62,57,57,62,62	0	0	0	0	(140146,10)*(140058,10)	(70044,10)	352	210165_1	0	1	40	0	0	5
310183	4	6131 	4087 	23	14	16	3	73,73,63,63,83,43,63,43	0	0	0	0	(120008,10)*(120007,10)	(70044,10)	352	200012_1	0	1	40	0	0	5
310184	4	6071 	4048 	23	17	13	3	54,64,64,74,54,74,54,44	0	0	0	0	(140145,10)*(100035,10)*(100037,10)	(70044,10)	330	210163_1	0	1	40	0	0	5
310185	4	8816 	5877 	23	27	25	3	100,100,80,110,100,85,90,100	0	0	0	0	(100158,10)	(60064,10)	205,206,301,302,303	879004_1,879004_2	0	1	40	0	0	5
310186	2	9311 	6207 	27	23	29	3	100,100,105,90,110,105,115,90	0	0	0	0	(870702,10)*(870703,10)*(870704,10)*(870711,10)	(87017,10)	401,309	100110_1	0	1	40	0	0	5
310187	7	9311 	6207 	23	27	29	3	100,100,105,90,110,115,105,90	0	0	0	0	(870602,10)*(870603,10)*(870604,10)*(870612,10)	(87016,10)	401,309	100109_1	0	1	40	0	0	5
310188	7	9351 	6234 	37	23	19	3	100,100,105,110,110,95,100,110	0	0	0	0	(870801,10)*(870802,10)*(870803,10)*(870804,10)*(870810,10)	(87018,10)	320	879016_1,879016_2	0	1	40	0	0	5
310189	7	9432 	6288 	25	29	25	5	100,110,90,110,120,100,120,110	0	0	0	0	(870501,10)*(870502,10)*(870503,10)	(87015,10)	338	600102_1	0	1	40	0	0	5
310190	8	9270 	6180 	30	26	23	4	110,95,105,95,90,85,105,115	0	0	0	0	(870301,10)*(870308,10)*(870309,10)*(870310,10)*(870311,10)*(870312,10)	(70042,10)	321,317	200025_1,200025_2,200025_3	0	1	40	0	0	5
310191	4	9338 	6225 	25	23	31	3	105,105,115,105,95,100,100,100	0	0	0	0	(870401,10)*(870412,10)*(870403,10)*(870404,10)	(70041,10)	327	200024_1,200024_2,200024_3	0	1	40	0	0	5
310192	2	10940 	7293 	25	33	25	3	165,185,145,155,175,155,145,160	0	0	0	0	(870115,10)*(870102,10)*(870103,10)*(870106,10)*(870107,10)	(70039,10)	310,302,332	200023_1,200023_2	0	1	40	0	0	5
310193	4	5886 	3924 	17	17	17	3	70,70,70,60,50,50,50,60	0	0	0	0	(871077,10)*(871078,10)*(871080,10)	(70026,10)	352	100130_1	0	1	40	0	0	5
310194	4	5827 	3884 	22	17	12	3	51,51,51,101,51,51,51,51	0	0	0	0	(100153,10)*(120057,10)*(120058,10)	(70026,10)	346	100415_1	0	1	40	0	0	5
310195	4	6588 	4392 	19	19	19	3	80,80,70,70,60,50,60,70	0	0	0	0	(871077,10)*(871078,10)*(871079,10)	(70026,10)	352	100130_1	0	1	40	0	0	5
310196	4	8910 	5940 	23	33	19	4	100,90,90,120,120,80,100,100	0	0	0	0	(100034,10)*(100026,10)*(140120,10)	(70037,10)	309,351	610169_1	0	1	40	0	0	5
